yhat
26.388413056370045
26.388642027307856
26.388870998245668
26.389099969183484
26.389328940121295
26.389557911059107
26.38978688199692
26.39001585293473
26.390244823872546
26.390473794810358
26.39070276574817
26.390931736685985
26.391160707623797
26.39138967856161
26.39161864949942
26.391847620437233
26.392076591375044
26.392305562312856
26.39253453325067
26.392763504188487
26.3929924751263
26.39322144606411
26.393450417001922
26.393679387939734
26.393908358877546
26.394137329815358
26.39436630075317
26.394595271690985
26.394824242628797
26.395053213566612
26.395282184504424
26.395511155442236
26.395740126380048
26.39596909731786
26.39619806825567
26.396427039193487
26.3966560101313
26.39688498106911
26.397113952006922
26.397342922944738
26.39757189388255
26.39780086482036
26.398029835758173
26.39825880669599
26.3984877776338
26.398716748571612
26.398945719509424
26.399174690447236
26.399403661385048
26.399632632322863
26.39986160326068
26.40009057419849
26.400319545136302
26.400548516074114
26.400777487011926
26.401006457949737
26.40123542888755
26.40146439982536
26.401693370763176
26.401922341700992
26.402151312638804
26.402380283576615
26.402609254514427
26.40283822545224
26.40306719639005
26.403296167327863
26.403525138265678
26.40375410920349
26.403983080141302
26.404212051079117
26.40444102201693
26.40466999295474
26.404898963892553
26.405127934830364
26.40535690576818
26.40558587670599
26.405814847643803
26.406043818581615
26.406272789519427
26.406501760457243
26.406730731395054
26.406959702332866
26.40718867327068
26.407417644208493
26.407646615146305
26.407875586084117
26.40810455702193
26.40833352795974
26.408562498897552
26.408791469835368
26.409020440773183
26.409249411710995
26.409478382648807
26.40970735358662
26.40993632452443
26.410165295462242
26.410394266400054
26.41062323733787
26.41085220827568
26.411081179213493
26.41131015015131
26.41153912108912
26.411768092026932
26.411997062964744
26.412226033902556
26.41245500484037
26.412683975778183
26.412912946715995
26.413141917653807
26.413370888591622
26.413599859529434
26.413828830467246
26.414057801405058
26.414286772342873
26.414515743280685
26.414744714218497
26.41497368515631
26.41520265609412
26.415431627031932
26.415660597969747
26.41588956890756
26.416118539845375
26.416347510783186
26.416576481721
26.41680545265881
26.417034423596622
26.417263394534434
26.417492365472246
26.417721336410057
26.417950307347873
26.418179278285688
26.4184082492235
26.41863722016131
26.418866191099124
26.419095162036935
26.419324132974747
26.41955310391256
26.419782074850374
26.420011045788186
26.420240016725998
26.420468987663813
26.420697958601625
26.420926929539437
26.42115590047725
26.421384871415064
26.421613842352876
26.421842813290688
26.4220717842285
26.42230075516631
26.422529726104123
26.42275869704194
26.42298766797975
26.423216638917566
26.423445609855378
26.42367458079319
26.423903551731
26.424132522668813
26.424361493606625
26.424590464544437
26.42481943548225
26.425048406420068
26.42527737735788
26.42550634829569
26.425735319233503
26.425964290171315
26.426193261109127
26.42642223204694
26.42665120298475
